ID,Name,Once,Slot,Value,Upgrade,Gold,XP
7820,Bloody Skulls,TRUE,379,2,FALSE,5000,17000
7821,Making The World a Cleaner Place,TRUE,379,3,FALSE,5000,17000
7822,Big and Deadly,TRUE,379,4,FALSE,5000,17000
7823,A Hunting We Will Go,TRUE,379,5,FALSE,5000,17000
7824,Returning to Oblivion,TRUE,379,6,FALSE,5000,17000
7825,Both Sides are Guilty,TRUE,379,7,FALSE,5000,17000
7826,Bait and Switch,TRUE,379,8,FALSE,5000,17000
7827,"What Chaos Touches, We Destroy",TRUE,379,9,FALSE,5000,17000
7828,A Finale to Remember,TRUE,379,10,FALSE,10000,17000
7829,Continuing The Hunt,FALSE,379,10,FALSE,2500,2500
7830,Chrono Dracomancer's House,FALSE,-1,0,FALSE,0,0
7831,Chrono Collector's House,FALSE,-1,0,FALSE,0,0
7832,Cold Open,TRUE,381,1,FALSE,5000,17000
7833,Frost Fight,TRUE,381,2,FALSE,5000,17000
7834,Freeze Frame,TRUE,381,3,FALSE,5000,17000
7835,Glace's Trial,TRUE,381,4,FALSE,10000,35000
7836,Abel's Trial,TRUE,381,5,FALSE,10000,35000
7837,The Final Trial,TRUE,381,6,FALSE,15000,52000
7838,Basic Ingredients,FALSE,381,6,FALSE,3000,5000
7839,Cool Flavor,FALSE,381,6,FALSE,3000,5000
7840,Chilled to Perfection,FALSE,381,6,FALSE,3000,5000
7841,Icing on the Cake,FALSE,381,6,FALSE,3000,5000
7842,Frostval 2020 Collection,FALSE,382,1,FALSE,0,0
7843,Find the Source,TRUE,380,1,FALSE,3000,11000
7844,Try the Door,TRUE,380,2,FALSE,0,1000
7845,Find the Key,TRUE,380,3,FALSE,0,1000
7846,Till the Ground,TRUE,380,4,FALSE,3000,11000
7847,Beautiful Blossoms,TRUE,380,5,FALSE,3000,11000
7848,Moldy Trees,TRUE,380,6,FALSE,3000,11000
7849,Ichor for Elixir,TRUE,380,7,FALSE,3000,11000
7850,Frozen Tears,TRUE,380,8,FALSE,3000,11000
7851,Keep them Away,TRUE,380,9,FALSE,3000,11000
7852,Light up the Darkness,TRUE,380,10,FALSE,3000,11000
7853,Return to Blizzy,TRUE,380,11,FALSE,3000,11000
7854,Howard's Grief,TRUE,380,12,FALSE,9000,33000
7855,War Preparation,FALSE,380,12,FALSE,1000,5000
7856,Monster Gems,FALSE,380,13,FALSE,1500,1500
7857,Mega Monster Gems,FALSE,380,14,FALSE,1500,1500
7858,Oh Heck!,TRUE,380,15,FALSE,1500,1500
7859,He's Ragin',TRUE,380,16,FALSE,10000,40000
7860,Chronomancing the Stone,TRUE,383,1,FALSE,5000,17000
7861,Hourglass Half Full,TRUE,383,2,FALSE,5000,17000
7862,Quartz Past Twelve,TRUE,383,3,FALSE,5000,17000
7863,Spring Forward a Few Minutes,TRUE,383,4,FALSE,5000,17000
7864,A Nickel for Everytime That Happened,TRUE,383,5,FALSE,5000,17000
7865,Back to the Present,TRUE,383,6,FALSE,5000,17000
7866,Stop Au'eir,TRUE,383,7,FALSE,10000,35000
7867,Defeat Chronocide,TRUE,383,8,FALSE,15000,52000
7868,2020 Badge,TRUE,384,1,FALSE,0,0
7869,Potent Ruby,TRUE,385,1,FALSE,5000,21000
7870,Mystic Sapphire,TRUE,385,2,FALSE,5000,21000
7871,Living Emerald,TRUE,385,3,FALSE,5000,21000
7872,Ethereal Diamond,TRUE,385,4,FALSE,5000,21000
7873,Open the Door,TRUE,385,5,FALSE,0,0
7874,Zahad,TRUE,385,6,FALSE,15000,63000
7875,The First Task,FALSE,386,1,FALSE,300,1500
7876,The Second Task,FALSE,386,2,FALSE,300,1500
7877,The Third Task,FALSE,386,3,FALSE,300,1500
7878,The Fourth Task,FALSE,386,4,FALSE,300,1500
7879,The Fifth Task,FALSE,386,5,FALSE,300,1500
7880,The Sixth Task,FALSE,386,6,FALSE,300,1500
7881,Inquisite the Inquisitors,TRUE,387,1,FALSE,5000,21000
7882,Captains Capped,TRUE,387,2,FALSE,5000,21000
7883,Grand Defeat,TRUE,387,3,FALSE,10000,42000
7884,Portal Unlocked,TRUE,387,4,FALSE,5000,21000
7885,Fiend Training,TRUE,387,5,FALSE,5000,21000
7886,Failed Fiend Shards,TRUE,387,6,FALSE,5000,21000
7887,Executed Tasks,TRUE,387,7,FALSE,5000,21000
7888,Champion Usurper,TRUE,387,8,FALSE,15000,63000
7889,Break their Muti-kneecaps,TRUE,387,9,FALSE,5000,21000
7890,Controlling the Fiends,FALSE,387,9,FALSE,6000,6000
7891,Nulgath's Recognition (Badge Quest),FALSE,388,1,FALSE,0,0
7892,Sneak Attack,TRUE,387,10,FALSE,5000,21000
7893,Fiend-terrogation,TRUE,387,11,FALSE,5000,21000
7894,Key Difference Between Human and Fiend,TRUE,387,12,FALSE,5000,21000
7895,Unlock the Door,TRUE,387,13,FALSE,5000,21000
7896,Dirtlicking Guards,TRUE,387,14,FALSE,5000,21000
7897,Defeat Dirtlicker,TRUE,387,15,FALSE,10000,42000
7898,Destroy the Fiend Shard,TRUE,387,16,FALSE,10000,42000
7899,The Swirling Abyss Gathers,FALSE,387,16,FALSE,5000,6000
7900,It Calls to You,FALSE,387,16,FALSE,5000,6000
7901,De-shard the Shard,FALSE,387,16,FALSE,6000,6000
7902,Chaos Sp-Eyes,FALSE,-1,0,FALSE,5000,3000
7903,Chaos Lycans,FALSE,-1,0,FALSE,5000,3000
7904,Chaos Vampire Knights,FALSE,-1,0,FALSE,5000,3000
7905,Chaonslaught Casters,FALSE,-1,0,FALSE,5000,3000
7906,Chaonslaught Warriors,FALSE,-1,0,FALSE,5000,3000
7907,Chaotic Chinchillizards,FALSE,-1,0,FALSE,5000,3000
7908,Chaotic Koalions,FALSE,-1,0,FALSE,5000,3000
7909,Violet Slime,FALSE,-1,0,FALSE,5000,3000
7910,Chaos Crystals,FALSE,-1,0,FALSE,5000,3000
7911,Chaos Sprites,FALSE,-1,0,FALSE,5000,3000
7912,Plague Spreaders,FALSE,-1,0,FALSE,5000,3000
7913,Toxic Bile,FALSE,-1,0,FALSE,5000,3000
7914,Extrikitis,FALSE,-1,0,FALSE,5000,3000
7915,Ravenous Parasites,FALSE,-1,0,FALSE,5000,3000
7916,Spiderwings,FALSE,-1,0,FALSE,5000,3000
7917,Seed Stalkers,FALSE,-1,0,FALSE,5000,3000
7918,Tentacled Darkblood,FALSE,-1,0,FALSE,5000,3000
7919,Poisonous Darkblood,FALSE,-1,0,FALSE,5000,3000
7920,Cold Hearted,FALSE,389,1,FALSE,25000,25000
7921,Cold Blooded,FALSE,389,2,FALSE,50000,50000
7922,Ice See You,FALSE,389,3,FALSE,100000,100000
7923,Challenge Lu Niu,FALSE,-1,1,FALSE,1500,1500
7924,The 8 Heads of Orochi,FALSE,278,10,FALSE,5000,5000
7925,Something Soft,TRUE,390,1,FALSE,3000,5000
7926,A Shrubbery!,TRUE,390,2,FALSE,3000,5000
7927,The Eyes Have It,TRUE,390,3,FALSE,3000,5000
7928,Pollenate Love,TRUE,390,4,FALSE,3000,5000
7929,Whiskers on... Chinchillas?,TRUE,390,5,FALSE,3000,5000
7930,Smooth Mood,TRUE,390,6,FALSE,3000,5000
7931,Scale it up,TRUE,390,7,FALSE,3000,5000
7932,Fruitful,TRUE,390,8,FALSE,3000,5000
7933,Very... heart-y,TRUE,390,9,FALSE,3000,5000
7934,Break that Heart,TRUE,390,10,FALSE,9000,13000
7935,Heart-vesting,FALSE,390,10,FALSE,9000,13000
7936,Nope-perabo,TRUE,391,1,FALSE,3000,5000
7937,Intel Processor,TRUE,391,2,FALSE,3000,5000
7938,Scout Out,TRUE,391,3,FALSE,3000,5000
7939,Re-info-source-ments,TRUE,391,4,FALSE,3000,5000
7940,Yokai Ox Spirit,TRUE,391,5,FALSE,6000,9000
7941,Etokoun Captured,TRUE,391,6,FALSE,9000,13000
7942,Hungry for Oxen,FALSE,391,6,FALSE,2000,2000
7943,Coconutty,TRUE,392,1,FALSE,3000,5000
7944,Gift Giving,TRUE,392,2,FALSE,3000,5000
7945,Clear the Forest,TRUE,392,3,FALSE,3000,5000
7946,Songs for Dancing,TRUE,392,4,FALSE,3000,5000
7947,Search!,TRUE,392,5,FALSE,0,1000
7948,Below the Parade,TRUE,392,6,FALSE,0,1000
7949,Light it Up,TRUE,392,7,FALSE,3000,5000
7950,Imp-terrogation,TRUE,392,8,FALSE,3000,5000
7951,Snack Time?,TRUE,392,9,FALSE,3000,5000
7952,Grime Time,TRUE,392,10,FALSE,3000,5000
7953,Save Them,TRUE,392,11,FALSE,0,1500
7954,Skeleton Party,TRUE,392,12,FALSE,3000,5000
7955,Monstrous Feathers,TRUE,392,13,FALSE,3000,5000
7956,Remove the Mask,TRUE,392,14,FALSE,9000,13000
7957,A Necklace for Me,FALSE,392,14,FALSE,1500,3000
7958,Legion Beast Quest,FALSE,-1,0,FALSE,0,0
7959,Luck Boost,TRUE,393,1,FALSE,5000,15000
7960,Safe Space,TRUE,393,2,FALSE,5000,15000
7961,Tricksy Gold,TRUE,393,3,FALSE,5000,15000
7962,You Feel Lucky?,TRUE,393,4,FALSE,10000,30000
7963,I Need More Luck,FALSE,393,5,FALSE,2000,5000
7964,I Don't Feel Safe,FALSE,393,5,FALSE,2000,5000
7965,I Fell For It,FALSE,393,5,FALSE,2000,5000
7966,Bonefire Wolf's House Quest,FALSE,-1,0,FALSE,0,0
7967,Dage's 2021 Collection Quest,FALSE,394,1,FALSE,0,0
7968,Canto IV,TRUE,395,1,FALSE,7500,35000
7969,Canto V,TRUE,395,2,FALSE,7500,35000
7970,Gone With the Wind,TRUE,395,3,FALSE,7500,35000
7971,Lest Ye Be Destroyed,TRUE,395,4,FALSE,15000,70000
7972,Canto VI,TRUE,395,5,FALSE,0,10000
7973,Heckhound,TRUE,395,6,FALSE,7500,35000
7974,Glutton for Punishment,TRUE,395,7,FALSE,15000,70000
7975,Canto VII,TRUE,395,8,FALSE,7500,35000
7976,Greed the Room,TRUE,395,9,FALSE,7500,35000
7977,Ava-risky Business,TRUE,395,10,FALSE,15000,70000
7978,Circles of Fate,FALSE,395,10,FALSE,0,7500
7979,Guards of Wrath,FALSE,395,11,FALSE,300,15000
7980,War Medals,FALSE,395,11,FALSE,3500,2500
7981,Mega War Medals,FALSE,395,11,FALSE,6000,5000
7982,Wrath Against the Machine,FALSE,395,12,FALSE,3000,15000
7983,Blasphemy? Blasphe-you!,FALSE,395,13,FALSE,3000,15000
7984,Violence's Gatekeeper,FALSE,395,14,FALSE,3000,5000
7985,Meaningless Violence,FALSE,395,15,FALSE,3000,15000
7986,"Geryon, Not Gary On!",FALSE,395,16,FALSE,3000,7500
7987,Violence,FALSE,395,17,FALSE,3000,15000
7988,Where the Trea-sun Don't Shine,FALSE,395,18,FALSE,3000,15000
7989,Hanged for Treason,FALSE,395,19,FALSE,3000,15000
7990,The Beast,TRUE,395,20,FALSE,10000,150000
7991,Another One Bites the Dust!,FALSE,-1,0,FALSE,5000,5000
7992,Let it Burn,FALSE,-1,0,FALSE,0,500000
7993,Caro-Kann Defense,TRUE,376,12,FALSE,3000,9000
7994,Materialism,TRUE,376,13,FALSE,3000,9000
7995,A Castled King,TRUE,376,14,FALSE,3000,9000
7996,Principle of Weakness,TRUE,376,15,FALSE,3000,13000
7997,Zugzwang,TRUE,376,16,FALSE,3000,13000
7998,Dead Position,TRUE,376,17,FALSE,8000,30000
7999,Desperado,TRUE,376,18,FALSE,3000,13000
8000,Isolani,TRUE,376,19,FALSE,8000,30000
8001,Let Sleeping Dogs Lie,FALSE,376,19,FALSE,3000,11000
8002,BATTLE: Broccoli vs Hero,FALSE,396,1,FALSE,0,0
8003,BATTLE: Radish vs Hero,FALSE,396,2,FALSE,0,0
8004,BATTLE: Karrot vs Hero,FALSE,396,3,FALSE,0,0
8005,BATTLE: Vegetable Prince vs Hero,FALSE,396,4,FALSE,0,0
8006,BATTLE: SUPER Vegetable Prince vs Hero,FALSE,396,5,FALSE,0,0
8007,DERP,FALSE,397,1,FALSE,0,0
8009,Coffee for the Mind,FALSE,398,1,FALSE,0,0
8010,Ectoplasm for the Body,FALSE,398,2,FALSE,0,0
8011,Secretteller's Building Materials,FALSE,398,3,FALSE,0,0
8012,Deadly Dedication of a Hero,FALSE,398,4,FALSE,4000,3000
8013,Melody of Cuteness,FALSE,398,4,FALSE,4000,3000
8014,Day of the Fools,FALSE,398,4,FALSE,4000,3000
8015,SMASH a Path,TRUE,399,1,FALSE,5000,14500
8016,Cold Open the Portal,TRUE,399,2,FALSE,5000,14500
8017,VolcaNO Thank You,TRUE,399,3,FALSE,5000,14500
8018,Return to Cinder,TRUE,399,4,FALSE,5000,14500
8019,Hottica,TRUE,399,5,FALSE,10000,25000
8020,Liquidate Liberate,TRUE,399,6,FALSE,5000,14500
8021,Lord of the Mall,TRUE,399,7,FALSE,5000,14500
8022,Electina,TRUE,399,8,FALSE,10000,25000
8023,Carpool Lane,TRUE,399,9,FALSE,5000,14500
8024,The BlasterMaster,TRUE,399,10,FALSE,5000,14500
8025,General Smash,TRUE,399,11,FALSE,10000,25000
8026,Left In-giRuins,TRUE,399,12,FALSE,5000,14500
8027,Rock Me Khali May-eus,TRUE,399,13,FALSE,5000,14500
8028,Charries,TRUE,399,14,FALSE,10000,25000
8029,Shadow Realm Cleansing,TRUE,399,15,FALSE,5000,14500
8030,Forging the Shadow Key,TRUE,399,16,FALSE,5000,14500
8031,Charge the Key,TRUE,399,17,FALSE,10000,25000
8032,Super Death,TRUE,399,18,FALSE,15000,45000
8033,HeroSmashing,FALSE,399,18,FALSE,5000,4000
8034,Super Deadly Trials,FALSE,399,18,FALSE,5000,4000
8035,The Dawn of Lore,TRUE,400,1,FALSE,10000,25000
8036,Mystical Magics,TRUE,400,2,FALSE,10000,25000
8037,Science Rules,TRUE,400,3,FALSE,10000,25000
8038,War: What is it Good For?,TRUE,400,4,FALSE,10000,25000
8039,"Which Came First, the Dragon or the Dragonoid?",TRUE,400,5,FALSE,10000,25000
8040,Artifact Hunting,TRUE,400,6,FALSE,500000,1000000
8041,What Does Lore Have in Store?,TRUE,400,7,FALSE,7000000,5000000
8042,Awe-scention,TRUE,400,8,FALSE,10000000,0
8043,Cannon Restoration,FALSE,-1,0,FALSE,0,0
8044,SandCHIC,FALSE,-1,0,FALSE,1500,1500
8045,Oasis Oeuvre,FALSE,-1,0,FALSE,1500,1500
8046,12th Chaos Beast,TRUE,115,12,FALSE,1000,1000
8047,11th Chaos Beast,TRUE,115,11,FALSE,1000,1000
8048,Time to Study,TRUE,402,1,FALSE,10000,25000
8049,Calm Them Down,TRUE,402,2,FALSE,10000,30000
8050,Get the Reagents,TRUE,402,3,FALSE,10000,30000
8051,Samples for Comparison,TRUE,402,4,FALSE,10000,30000
8052,More Testing Required,TRUE,402,5,FALSE,10000,30000
8053,Tidy Up,TRUE,402,6,FALSE,10000,30000
8054,We Need Neutralizer,TRUE,402,7,FALSE,10000,30000
8055,Neutralize 'Em,TRUE,402,8,FALSE,0,5000
8056,Vermin Clearing,TRUE,402,9,FALSE,10000,30000
8057,Find the Book,TRUE,402,10,FALSE,0,5000
8058,Get the Key,TRUE,402,11,FALSE,10000,30000
8059,Get the Book,TRUE,402,12,FALSE,0,5000
8060,It's a Book Wyrm!,TRUE,402,13,FALSE,25000,75000
8061,No Library Card Required,FALSE,402,13,FALSE,2000,5000
8062,That Is The Way,TRUE,403,1,FALSE,0,0
8063,Murder Moon Plans,TRUE,403,2,FALSE,0,0
8064,Revenge of the Fifth,TRUE,403,3,FALSE,0,0
8065,Too Dangerous to be Left Alive!,FALSE,403,3,FALSE,0,0
8066,Crystallis Ship Quest,FALSE,-1,0,FALSE,0,0
8067,The Eye of the Beholder,TRUE,402,14,FALSE,11000,32500
8068,The Double-Edged Sword,TRUE,402,15,FALSE,11000,32500
8069,So Ichor-y,TRUE,402,16,FALSE,11000,32500
8070,Reveal the Words,TRUE,402,17,FALSE,0,5000
8071,Shining Time,TRUE,402,18,FALSE,11000,32500
8072,Light the Way,TRUE,402,19,FALSE,0,5000
8073,Chaos Gathers,TRUE,402,20,FALSE,11000,32500
8074,Hold your Breath,TRUE,402,21,FALSE,11000,32500
8075,Disperse the Mist,TRUE,402,22,FALSE,0,5000
8076,Monsters in the Mist,TRUE,402,23,FALSE,11000,32500
8077,Truffle Hunting,TRUE,402,24,FALSE,11000,32500
8078,Bribe 'Em All,TRUE,402,25,FALSE,11000,32500
8079,Heading Back Home,TRUE,402,26,FALSE,0,5000
8080,The Aberration,TRUE,402,27,FALSE,25000,80000
8081,Life Feeds on Death,FALSE,402,27,FALSE,2000,6000
8082,Head of the Legion Beast,FALSE,401,1,FALSE,0,0
8083,Crystal Tears,TRUE,405,1,FALSE,12000,35000
8084,That Which Grows,TRUE,405,2,FALSE,12000,35000
8085,That Which Flies,TRUE,405,3,FALSE,12000,35000
8086,That Which Flames,TRUE,405,4,FALSE,12000,35000
8087,A Caustic Oil,TRUE,405,5,FALSE,12000,35000
8088,Tools of the Trade,TRUE,405,6,FALSE,12000,35000
8089,Burn it!,TRUE,405,7,FALSE,0,5000
8090,Find the Tributes,TRUE,405,8,FALSE,12000,35000
8091,Compare the Crystal,TRUE,405,9,FALSE,12000,35000
8092,Acid and Scratch Test,TRUE,405,10,FALSE,12000,35000
8093,The Largest Monstrite,TRUE,405,11,FALSE,12000,35000
8094,Tame the Queen,TRUE,405,12,FALSE,25000,85000
8095,Army of One,FALSE,405,12,FALSE,5000,5000
8096,Worms of Earth,TRUE,405,13,FALSE,13000,38000
8097,Find the Trail,TRUE,405,14,FALSE,13000,38000
8098,Open the Way,TRUE,405,15,FALSE,13000,38000
8099,Follow the Trail,TRUE,405,16,FALSE,13000,38000
8100,Tentarachnid Horde,TRUE,405,17,FALSE,13000,38000
8101,The Shadows,TRUE,405,18,FALSE,13000,38000
8102,Keep up the Search,TRUE,405,19,FALSE,13000,38000
8103,Defeat the Guardian,TRUE,405,20,FALSE,20000,60000
8104,Wall of Rage,TRUE,405,21,FALSE,13000,38000
8105,Through the Fire,TRUE,405,22,FALSE,13000,38000
8106,Heart of the Power,TRUE,405,23,FALSE,30000,120000
8107,Undying Rage,TRUE,405,24,FALSE,100000,500000
8109,Nightmarish Collection,FALSE,407,1,FALSE,0,0
8111,A Real Battle-Hardened Pup,FALSE,-1,0,FALSE,900,1300
8112,"A Newer, Shinier Axe",FALSE,-1,0,FALSE,900,1300
8113,"A Newer, Shinier Axe",FALSE,-1,0,FALSE,900,1300
8114,One Holy Discovery,FALSE,-1,0,FALSE,900,1300
8115,Fire Dragon's House,FALSE,-1,0,FALSE,0,0
8116,Snack Run,TRUE,408,1,FALSE,5000,14000
8117,Clean Up Crew,FALSE,408,2,FALSE,2000,4000
8118,"Asking ""Nicely""",FALSE,408,2,FALSE,2000,4000
8119,Get a Ticket,TRUE,408,3,FALSE,0,2500
8120,Buy Tickets,FALSE,-1,0,FALSE,0,2500
8121,Defeat the Soldiers,TRUE,408,4,FALSE,5000,17500
8122,Shinkansen Key,TRUE,408,5,FALSE,5000,17500
8123,The Twin Saints,TRUE,408,6,FALSE,15000,40000
8124,Sometimes Losing is Winning,FALSE,408,6,FALSE,3000,5000
8125,War Medals,FALSE,409,1,FALSE,1000,4000
8126,Mega War Medals,FALSE,409,1,FALSE,1000,4000
8127,Shadowflame Un-slaught,FALSE,409,2,FALSE,2000,4000
8128,Soldier On,FALSE,409,3,FALSE,2000,4000
8129,Fanning the Flames,TRUE,409,4,FALSE,2000,15000
8130,Trailblazer,FALSE,409,5,FALSE,2000,4000
8131,ShadowClaw,FALSE,409,6,FALSE,2000,7500
8132,In Their Element,FALSE,409,7,FALSE,2000,4000
8133,Cure the Fire,TRUE,409,8,FALSE,2000,15000
8134,Human Torch,FALSE,409,9,FALSE,2000,4000
8135,ShadowFlame Phedra,TRUE,409,10,FALSE,5000,60000
8136,Gather Fuel,TRUE,409,11,FALSE,5000,25000
8137,Attune to Play,TRUE,409,12,FALSE,0,10000
8138,Sparks Will Fly,TRUE,409,13,FALSE,5000,25000
8139,Awaken Lady Fiamme,TRUE,409,14,FALSE,0,5000
8140,Destroy the Barrier,TRUE,409,15,FALSE,10000,50000
8141,Blaze a Path,TRUE,409,16,FALSE,5000,25000
8142,Into the Tiger’s Den,TRUE,409,17,FALSE,5000,25000
8143,One Final Push,TRUE,409,18,FALSE,5000,25000
8144,Defeat Elius,TRUE,409,19,FALSE,15000,75000
8145,Catching Fire,FALSE,409,19,FALSE,3000,8000
8146,Unlocking the Antechamber,TRUE,410,1,FALSE,5000,30000
8147,Ezrajal,FALSE,410,2,FALSE,3000,10000
8148,Unlocking the Reliquary,TRUE,410,3,FALSE,5000,30000
8149,The Warden,FALSE,410,4,FALSE,3000,10000
8150,Unlocking the Apex,TRUE,410,5,FALSE,5000,30000
8151,The Engineer,FALSE,410,6,FALSE,3000,10000
8152,Ultra Ezrajal,FALSE,410,7,FALSE,250000,500000
8153,Ultra Warden,FALSE,410,8,FALSE,250000,500000
8154,Ultra Engineer,FALSE,410,9,FALSE,250000,500000
8155,Exalted Apotheosis,TRUE,410,10,FALSE,0,0
8156,It's About Time,FALSE,-1,0,FALSE,1000,2000
8157,A Cycle Unending,FALSE,-1,0,FALSE,1000,2000
8158,Defeat Chronocide Prime,FALSE,-1,0,FALSE,1000,2000
8159,Time to Train,FALSE,-1,0,FALSE,1000,2000
8160,Never Out of Time,FALSE,-1,0,FALSE,1000,2000
8161,Time to Die,FALSE,-1,0,FALSE,1000,2000
8162,Time Beast,FALSE,-1,0,FALSE,1000,2000
8163,Time to Get to Work,FALSE,-1,0,FALSE,1000,2000
8164,Time's Mirror,FALSE,-1,0,FALSE,1000,2000
8165,Out of Time,FALSE,-1,0,FALSE,1000,2000
8166,Time to Mess with ChronoLords,FALSE,-1,0,FALSE,1000,2000
8167,Chaos Time!,FALSE,-1,0,FALSE,1000,2000
8168,Day of the Undead,FALSE,-1,0,FALSE,1000,2000
8169,Time That Surpasses Death,FALSE,-1,0,FALSE,1000,2000
8170,Moving Through Time,FALSE,-1,0,FALSE,1000,2000
8171,Even Time May Die,FALSE,-1,0,FALSE,1000,2000
8172,The Original Time Killer,FALSE,-1,0,FALSE,1000,2000
8173,"Bang, Smash, BOOM",TRUE,275,9,FALSE,5000,15000
8174,Fire and Fuses,TRUE,275,10,FALSE,5000,15000
8175,Light up the Night,TRUE,275,11,FALSE,10000,30000
8176,Bright Lights Festival Rewards,FALSE,275,12,FALSE,0,0
8177,Gift Theft?! NOT COOL.,FALSE,-1,0,FALSE,500,2000
8178,Beachin' Summer Badge,FALSE,411,1,FALSE,0,0
8179,Elementary Defense,TRUE,409,20,FALSE,7500,30000
8180,Tiger Burning Bright,TRUE,409,21,FALSE,7500,30000
8181,Crush the Cavalry,TRUE,409,22,FALSE,15000,60000
8182,Capture the Corporals,TRUE,409,23,FALSE,7500,30000
8183,Light up the Night,TRUE,409,24,FALSE,7500,30000
8184,Major Malfunction,TRUE,409,25,FALSE,15000,60000
8185,Darkness in Swordhaven,TRUE,409,26,FALSE,7500,30000
8186,Extinguish the Flames,TRUE,409,27,FALSE,7500,30000
8187,ShadeFire Colonel Clash,TRUE,409,28,FALSE,15000,60000
8188,Defense of Embersea,TRUE,409,29,FALSE,7500,30000
8189,A Chilling Conflict,TRUE,409,30,FALSE,7500,30000
8190,General Dismay,TRUE,409,31,FALSE,15000,60000
8191,A Fallen Friend,TRUE,409,32,FALSE,15000,90000
8192,Fire Fighting,FALSE,409,32,FALSE,5000,7500
8193,Shadefires of War,TRUE,412,1,FALSE,7500,35000
8194,Extinguish the Shadowflame,TRUE,412,2,FALSE,7500,10000
8195,A Major Pain in the Neck,TRUE,412,3,FALSE,15000,70000
8196,The Envoy of Fire,TRUE,412,4,FALSE,15000,70000
8197,Putting Out Small Fires,TRUE,412,5,FALSE,7500,35000
8198,Element-ary,TRUE,412,6,FALSE,7500,35000
8199,A Dragonslayer’s Past,TRUE,412,7,FALSE,7500,35000
8200,The Champion of Fire,TRUE,412,8,FALSE,15000,70000
8201,March of the Warfury,TRUE,412,9,FALSE,7500,35000
8202,Elite It to Beat It,TRUE,412,10,FALSE,7500,35000
8203,The Goddess of War,TRUE,412,11,FALSE,15000,70000
8204,Warfury Training,FALSE,412,11,FALSE,2000,5000
8205,Thirst Quencher,TRUE,413,1,FALSE,20000,5000
8206,Gain the Rice Grains,TRUE,413,2,FALSE,20000,5000
8207,Finger Lickin' Good,TRUE,413,3,FALSE,20000,5000
8208,Pulverized Puppets,TRUE,413,4,FALSE,20000,5000
8209,Keris-tal clear,TRUE,413,5,FALSE,40000,10000
8210,Ceremonial Reflection,TRUE,413,6,FALSE,20000,5000
8211,An Honorable Offering,TRUE,413,7,FALSE,0,8000
8212,Underworld Home Renovations,FALSE,414,16,FALSE,2000,4000
8213,Fangs of Fearlessness,TRUE,413,8,FALSE,20000,5000
8214,Kala-mity time,TRUE,413,9,FALSE,50000,12500
8215,Feeding Time,FALSE,413,10,FALSE,2000,5000
8216,Batara Kala,FALSE,413,10,FALSE,200000,400000
8217,The Flies,TRUE,414,1,FALSE,5000,8000
8218,Dem Bones,TRUE,414,2,FALSE,0,3500
8219,Gather the Reagents,TRUE,414,3,FALSE,5000,8000
8220,Rip it Out,TRUE,414,4,FALSE,10000,15000
8221,Steal the Wands,TRUE,414,5,FALSE,5000,8000
8222,Get to Emily,TRUE,414,6,FALSE,0,3500
8223,More of the Flies,TRUE,414,7,FALSE,5000,8000
8224,Follow the Swarm,TRUE,414,8,FALSE,0,3500
8225,Find Emily,TRUE,414,9,FALSE,5000,8000
8226,The Deadfly,TRUE,414,10,FALSE,15000,25000
8227,Gossip Time,TRUE,414,11,FALSE,5000,8000
8228,Souls for Offering,TRUE,414,12,FALSE,5000,8000
8229,Clue by 8,TRUE,414,13,FALSE,5000,8000
8230,Cloth n' Coal,TRUE,414,14,FALSE,5000,8000
8231,Bait the Hook,TRUE,414,15,FALSE,0,3500
8232,Rotfinger's Reckoning,TRUE,414,16,FALSE,15000,25000
8233,Colonel Vanguard,TRUE,412,12,FALSE,10000,40000
8234,In a Major Way,TRUE,412,13,FALSE,10000,40000
8235,Elemental Backup,TRUE,412,14,FALSE,5000,15000
8236,The Cavalry's Here,TRUE,412,15,FALSE,10000,40000
8237,Path of Flame,TRUE,412,16,FALSE,10000,40000
8238,The Envoy of Fire,TRUE,412,17,FALSE,20000,100000
8239,Living in Shadowflame,TRUE,412,18,FALSE,10000,40000
8240,Elemental of Surprise,TRUE,412,19,FALSE,10000,40000
8241,Well That’s New,TRUE,412,20,FALSE,10000,40000
8242,Thermal Energy,TRUE,412,21,FALSE,10000,40000
8243,Avatar of Fire,TRUE,412,22,FALSE,50000,200000
8244,Avatar's Rage,FALSE,412,22,FALSE,3000,7500
8245,Ultra Avatar Tyndarius,FALSE,412,22,FALSE,250000,500000
8246,Hai Kyuute!! Collection,FALSE,415,1,FALSE,0,0
8247,"Terpsichore, the Chained",TRUE,376,20,FALSE,4000,10000
8248,"Calliope, the Arrogant",TRUE,376,21,FALSE,4000,10000
8249,"Euterpe, the Spiteful",TRUE,376,22,FALSE,4000,10000
8250,"Urania, the Origin",TRUE,376,23,FALSE,4000,10000
8251,"Polyhymnia, the Forgotten",TRUE,376,24,FALSE,4000,10000
8252,"Clio, the Liar",TRUE,376,25,FALSE,4000,10000
8253,"Melpomene, the Inevitable",TRUE,376,26,FALSE,4000,10000
8254,"Erato, the Inconsolable",TRUE,376,27,FALSE,4000,10000
8255,"Thalia, the Truth",TRUE,376,28,FALSE,0,5000
8256,"Mnemosyne, the Tormentor",TRUE,376,29,FALSE,10000,40000
8257,Vanity Project,FALSE,376,29,FALSE,3000,11000
